35.8571945728473,-2.84280542715265,4.2,6.01626864056746
35.8571945728473,-2.84280542715265,3.4,6.01535915217973
35.8571945728473,-2.84280542715265,2.6,6.01470223494071
35.8571945728473,-2.84280542715265,1.8,6.01444781356333
35.8571945728473,-2.84280542715265,1,6.01471613086031
35.8571945728473,-2.84280542715265,0.2,6.01557689101699
35.8571945728473,-2.84280542715265,-0.6,6.01702619617289
35.8571945728473,-2.84280542715265,-1.4,6.01894249656017
35.8571945728473,-2.84280542715265,-2.2,6.02085566165292
35.8571945728473,-2.84280542715265,-3,6.02233111370915
35.8571945728473,-2.84280542715265,-3.8,6.02168100761808
35.8571945728473,-2.84280542715265,-4.6,6.02027679377526
35.8571945728473,-2.84280542715265,-5.4,6.01876808732887
35.8571945728473,-2.84280542715265,-6.2,6.01563287472937
35.8571945728473,-2.84280542715265,-7,6.01142232873993
35.8571945728473,-2.84280542715265,-7.8,6.00669026146153
35.8571945728473,-2.84280542715265,-8.6,6.00210612116561
35.8571945728473,-2.84280542715265,-9.4,5.99837722977265
35.8571945728473,-2.84280542715265,-10.2,5.99609541587646
35.8571945728473,-2.84280542715265,-11,5.99558905595697
35.8571945728473,-2.84280542715265,-11.8,5.99684362252574
35.8571945728473,-2.84280542715265,-12.6,5.99952250380598
35.8571945728473,-2.84280542715265,-13.4,6.00308148216033
35.8571945728473,-2.84280542715265,-14.2,6.00693460689217
35.8571945728473,-2.84280542715265,-15,6.01061617781023
35.8571945728473,-2.84280542715265,-15.8,6.01397533640603
35.8571945728473,-2.84280542715265,-16.6,6.01681056702185
35.8571945728473,-2.84280542715265,-17.4,6.01975858037008
35.8571945728473,-2.84280542715265,-18.2,6.02099999702719
35.8571945728473,-2.8356108543053,4.2,6.01354756402084
35.8571945728473,-2.8356108543053,3.4,6.01212933521915
35.8571945728473,-2.8356108543053,2.6,6.01113484014494
35.8571945728473,-2.8356108543053,1.8,6.01081826076356
35.8571945728473,-2.8356108543053,1,6.01138882999404
35.8571945728473,-2.8356108543053,0.2,6.0129696828804
35.8571945728473,-2.8356108543053,-0.6,6.01554745066427
35.8571945728473,-2.8356108543053,-1.4,6.01889316809925
35.8571945728473,-2.8356108543053,-2.2,6.0221922048238
35.8571945728473,-2.8356108543053,-3,6.02480353371865
35.8571945728473,-2.8356108543053,-3.8,6.02395863607695
35.8571945728473,-2.8356108543053,-4.6,6.02179066950687
35.8571945728473,-2.8356108543053,-5.4,6.01934111476943
