-2.75435090065002,36.0321350097656,16445.556640625,-2.61473059654236,35.9004745483398,639.157470703125
-2.75435090065002,36.0321350097656,16445.556640625,-2.54763889312744,36.0359382629395,624.413391113281
-2.75435090065002,36.0321350097656,16445.556640625,-2.65238094329834,35.9978065490723,679.610046386719
-2.75435090065002,36.0321350097656,16445.556640625,-2.69807410240173,35.9867057800293,743.560302734375
-2.75435090065002,36.0321350097656,16445.556640625,-2.7643129825592,36.0862998962402,1012.626953125
-2.75435090065002,36.0321350097656,16445.556640625,-2.72152376174927,36.1472854614258,1090.49291992188
-2.75435090065002,36.0321350097656,16445.556640625,-2.61272001266479,36.193473815918,1240.26867675781
-2.75435090065002,36.0321350097656,16445.556640625,-2.52936911582947,35.8981819152832,623.7763671875
-2.75435090065002,36.0321350097656,16445.556640625,-2.57605695724487,35.8797950744629,687.222900390625
-2.75435090065002,36.0321350097656,16445.556640625,-2.66936492919922,35.8817901611328,882.506164550781
-2.75435090065002,36.0321350097656,16445.556640625,-2.7303409576416,35.880973815918,1120.23352050781
-2.75435090065002,36.0321350097656,16445.556640625,-2.68438410758972,35.9389572143555,819.403076171875
-2.75435090065002,36.0321350097656,16445.556640625,-2.74726605415344,35.9793548583984,966.547729492188
-2.75435090065002,36.0321350097656,16445.556640625,-2.81921792030334,36.0010566711426,1080.37280273438
-2.68780994415283,36.1316223144531,8194.82421875,-2.54763889312744,36.0359382629395,624.413391113281
-2.68780994415283,36.1316223144531,8194.82421875,-2.7643129825592,36.0862998962402,1012.626953125
-2.68780994415283,36.1316223144531,8194.82421875,-2.72152376174927,36.1472854614258,1090.49291992188
-2.68780994415283,36.1316223144531,8194.82421875,-2.67706394195557,36.1815643310547,1163.32556152344
-2.68780994415283,36.1316223144531,8194.82421875,-2.61272001266479,36.193473815918,1240.26867675781
-2.68780994415283,36.1316223144531,8194.82421875,-2.74726605415344,35.9793548583984,966.547729492188
-2.47658109664917,36.0771636962891,9469.23828125,-2.54763889312744,36.0359382629395,624.413391113281
-2.47658109664917,36.0771636962891,9469.23828125,-2.67706394195557,36.1815643310547,1163.32556152344
-2.47658109664917,36.0771636962891,9469.23828125,-2.61272001266479,36.193473815918,1240.26867675781
-2.47658109664917,36.0771636962891,9469.23828125,-2.61216402053833,35.9599723815918,622.844848632812
-2.47658109664917,36.0771636962891,9469.23828125,-2.66936492919922,35.8817901611328,882.506164550781
