35.8,-2.96,3000,0.00228911610474067
35.8,-2.96,-1800,0.00322313345010595
35.8,-2.96,-6600,0.00669120194408087
35.8,-2.96,-11400,0.00622020143901739
35.8,-2.96,-16200,0.00161896172761527
35.8,-2.96,-21000,0.00137275236577722
35.8,-2.91272727272727,3000,0.000129153377623459
35.8,-2.91272727272727,-1800,-0.000960753914669054
35.8,-2.91272727272727,-6600,0.00438941008616343
35.8,-2.91272727272727,-11400,0.0027860788694878
35.8,-2.91272727272727,-16200,0.00290246820344207
35.8,-2.91272727272727,-21000,0.0010304403253144
35.8,-2.86545454545455,3000,0.00196754963384005
35.8,-2.86545454545455,-1800,-0.00150127346085945
35.8,-2.86545454545455,-6600,0.00520103889683319
35.8,-2.86545454545455,-11400,0.0026007573197749
35.8,-2.86545454545455,-16200,0.00162654236265412
35.8,-2.86545454545455,-21000,0.00147135188067792
35.8,-2.81818181818182,3000,0.00370442623896779
35.8,-2.81818181818182,-1800,0.00499341930435712
35.8,-2.81818181818182,-6600,0.00514048891884838
35.8,-2.81818181818182,-11400,0.003792045897491
35.8,-2.81818181818182,-16200,0.000993805341821076
35.8,-2.81818181818182,-21000,-0.000212461873050959
35.8,-2.77090909090909,3000,0.00297349104321864
35.8,-2.77090909090909,-1800,0.00269107486190913
35.8,-2.77090909090909,-6600,0.00285519693742263
35.8,-2.77090909090909,-11400,0.00293250998423747
35.8,-2.77090909090909,-16200,0.00175400795020181
35.8,-2.77090909090909,-21000,-0.000682620694568513
35.8,-2.72363636363636,3000,0.00414194335786105
35.8,-2.72363636363636,-1800,0.00418779760151609
35.8,-2.72363636363636,-6600,0.00348085682838028
35.8,-2.72363636363636,-11400,0.00328474417956023
35.8,-2.72363636363636,-16200,0.00238139459795033
35.8,-2.72363636363636,-21000,-0.00103820565894704
35.8,-2.67636363636364,3000,0.00338859957763368
35.8,-2.67636363636364,-1800,0.00388229174933083
35.8,-2.67636363636364,-6600,0.00430594820796774
35.8,-2.67636363636364,-11400,0.00248054525879503
35.8,-2.67636363636364,-16200,0.000496420883808003
35.8,-2.67636363636364,-21000,-0.00074022558590004
35.8,-2.62909090909091,3000,0.00180855514636187
35.8,-2.62909090909091,-1800,0.00164375203012631
35.8,-2.62909090909091,-6600,0.00170185429056064
35.8,-2.62909090909091,-11400,0.000851168550783017
35.8,-2.62909090909091,-16200,8.94993643759299e-05
35.8,-2.62909090909091,-21000,-0.000102258865283373
35.8,-2.58181818181818,3000,0.0019542506549056
35.8,-2.58181818181818,-1800,0.00170566087711495
35.8,-2.58181818181818,-6600,0.000707572793189672
35.8,-2.58181818181818,-11400,0.000428372459994281
35.8,-2.58181818181818,-16200,0.000632328856875357
35.8,-2.58181818181818,-21000,1.73367853361541e-05
35.8,-2.53454545454545,3000,0.00142842000279584
35.8,-2.53454545454545,-1800,0.00151555775876113
35.8,-2.53454545454545,-6600,0.000959316016374857
35.8,-2.53454545454545,-11400,0.000867173258549364
35.8,-2.53454545454545,-16200,0.00101326625418206
35.8,-2.53454545454545,-21000,-7.17602958736947e-05
35.8,-2.48727272727273,3000,0.00142494954183188
35.8,-2.48727272727273,-1800,0.00139320563532494
35.8,-2.48727272727273,-6600,0.00125791923932209
35.8,-2.48727272727273,-11400,0.00106836125455368
35.8,-2.48727272727273,-16200,5.62329497664378e-05
35.8,-2.48727272727273,-21000,-0.000180822391961107
